Mouvement,Gender,Index,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc
5,0,214,0.995163,0.995152,0.995184,0.995158,0.995165,0.995167,0.995227,0.995232,0.995224,0.995237,0.995269,0.995272,0.995268,0.995256,0.995265,0.99527,0.995277,0.995298,0.995306,0.995314,0.995318,0.995346,0.995326,0.995333,0.995337,0.995351,0.995359,0.995323,0.995318,0.995339,0.995361,0.995346,0.995329,0.99531,0.995325,0.995311,0.995273,0.995272,0.995269,0.995286,0.995306,0.995269,0.99528,0.995289,0.995297,0.995282,0.995292,0.995284,0.995294,0.995294,0.995241,0.995261,0.995248,0.995236,0.995223,0.995247,0.995291,0.995273,0.995254,0.995242,0.995254,0.995273,0.995316,0.995259,0.995194,0.995228,0.995215,0.995178,0.995125,0.995079,0.995079,0.995064,0.995064,0.995074,0.995051,0.995059,0.995044,0.995028,0.995029,0.99504,0.995036,0.995039,0.995054,0.995025,0.995009,0.995007,0.995011,0.995006,0.994998,0.995007,0.995024,0.995014,0.995013,0.995022,0.995018,0.995005,0.995016,0.994996,0.994975,0.99498,0.99499,0.994992,0.995004,0.995002,0.995002,0.99501,0.995007,0.994985,0.995014,0.995013,0.995057,0.995025,0.994993,0.994954,0.994925,0.994932,0.994953,0.994941,0.994939,0.994946,0.994981,0.994947,0.994936,0.994922,0.994917,0.99493,0.99493,0.994926,0.994916,0.994909,0.994927,0.994908,0.994908,0.994896,0.994887,0.994919,0.99489,0.994872,0.994863,0.994855,0.994866,0.994855,0.994836,0.994843,0.994821,0.99482,0.994811,0.994818,0.994809,0.994824,0.994851,0.99484,0.994851,0.99485,0.99484,0.994847,0.99488,0.994846,0.994838,0.994826,0.99483,0.994864,0.994866,0.99489,0.994907,0.994916,0.994919,0.994906,0.994924,0.994909,0.994945,0.994932,0.994929,0.994933,0.99492,0.994928,0.994934,0.994943,0.994942,0.994976
5,0,215,0.980006,0.980619,0.98117,0.981388,0.980539,0.979235,0.979423,0.980213,0.981306,0.982057,0.982148,0.980837,0.981032,0.981842,0.985662,0.986864,0.985502,0.984649,0.984874,0.986383,0.986538,0.986753,0.984868,0.980726,0.979611,0.978571,0.975381,0.978998,0.978061,0.978074,0.97695,0.976814,0.97671,0.975733,0.974898,0.974657,0.974717,0.974716,0.975782,0.975861,0.975023,0.973451,0.973029,0.971375,0.973161,0.973145,0.971715,0.971129,0.971252,0.971051,0.970708,0.970644,0.970064,0.96997,0.969714,0.969332,0.968801,0.968459,0.968642,0.968231,0.96806,0.968363,0.968223,0.967683,0.96756,0.967424,0.967171,0.966846,0.967287,0.96768,0.967727,0.968292,0.968011,0.967732,0.967839,0.96702,0.967457,0.967758,0.967803,0.968352,0.969354,0.969667,0.970558,0.970526,0.971127,0.971997,0.972734,0.972941,0.973271,0.973358,0.973232,0.973784,0.975092,0.976164,0.977258,0.977911,0.977677,0.976982,0.977274,0.977453,0.97691,0.976705,0.977984,0.976748,0.977536,0.977856,0.980138,0.97786,0.978391,0.979991,0.981126,0.984845,0.988846,0.992054,0.989193,0.985008,0.982864,0.982857,0.982278,0.983903,0.986499,0.984937,0.984615,0.985489,0.983163,0.982212,0.983817,0.989699,0.989565,0.987094,0.984193,0.984282,0.98426,0.98092,0.981263,0.980251,0.979937,0.977503,0.975124,0.974207,0.975519,0.978979,0.976172,0.968066,0.965155,0.965334,0.966858,0.968049,0.968106,0.96627,0.966244,0.965808,0.965646,0.966759,0.969337,0.969644,0.968531,0.967179,0.968098,0.965962,0.963483,0.960744,0.960106,0.95869,0.958797,0.957021,0.955679,0.955158,0.953785,0.953761,0.955022,0.955845,0.956408,0.95506,0.953087,0.95252,0.952435,0.953098,0.955366,0.955903
5,1,216,0.979721,0.979654,0.979697,0.979689,0.979862,0.979821,0.979882,0.980051,0.98015,0.980153,0.980111,0.980073,0.980128,0.980156,0.980489,0.980541,0.980483,0.980191,0.980315,0.980355,0.980379,0.980459,0.980778,0.980803,0.980809,0.981131,0.981286,0.981343,0.98133,0.981344,0.981437,0.981154,0.981339,0.981807,0.981841,0.981794,0.982025,0.981911,0.981502,0.981696,0.982515,0.982587,0.982497,0.982738,0.982799,0.982679,0.982704,0.982939,0.982604,0.9823,0.982334,0.982514,0.982734,0.982416,0.982401,0.982343,0.982208,0.982262,0.982462,0.982911,0.982856,0.982831,0.983255,0.983656,0.983865,0.98377,0.983692,0.983578,0.983516,0.983625,0.983972,0.984098,0.98387,0.983684,0.983981,0.984092,0.984057,0.98402,0.983999,0.98415,0.984277,0.984014,0.983982,0.984417,0.984825,0.985029,0.984957,0.984848,0.984681,0.984617,0.984674,0.984509,0.984444,0.984512,0.984715,0.985051,0.985085,0.985277,0.985604,0.985564,0.985711,0.985274,0.985292,0.985128,0.985026,0.98503,0.984946,0.985145,0.985072,0.984954,0.985086,0.985115,0.985035,0.984571,0.984474,0.984844,0.985314,0.986151,0.986368,0.985754,0.985162,0.984016,0.983942,0.984212,0.984163,0.983954,0.983759,0.984231,0.984028,0.983354,0.982947,0.982551,0.982228,0.982326,0.983157,0.983141,0.982821,0.98262,0.982473,0.98221,0.981754,0.981969,0.981638,0.981518,0.981852,0.982,0.982126,0.982019,0.981807,0.981418,0.981704,0.982139,0.982684,0.982474,0.982554,0.982438,0.982494,0.982277,0.982191,0.982206,0.982211,0.981979,0.981883,0.981653,0.981988,0.982707,0.983797,0.982713,0.981683,0.981841,0.981214,0.981208,0.981339,0.981056,0.980491,0.980348,0.980442,0.980593,0.980875,0.980594
3,1,241,1.89294,2.07172,1.86621,3.49241,2.36838,2.07755,1.97985,1.70849,1.62596,1.50766,1.46797,1.52157,1.70553,1.74088,1.59328,1.39919,1.18458,1.05328,1.04546,1.03675,1.05393,1.09999,1.11798,1.05695,1.05265,1.12404,1.27887,1.36376,1.42626,1.06496,1.02173,1.04969,1.11036,1.53931,1.96631,2.40676,2.6722,2.7449,2.57717,2.13414,2.1005,2.26377,2.43155,2.54839,2.62947,2.93281,2.87766,2.37807,1.95334,1.61699,1.21431,0.987905,0.965137,1.168,1.41103,1.46965,1.74146,1.98378,1.90687,2.31064,2.73329,1.97225,2.1335,2.30538,2.13871,1.83104,1.69819,1.62397,1.80215,1.98309,1.91449,1.70574,1.47363,1.27913,1.18128,1.15406,1.14832,1.13288,1.20318,1.36651,1.36135,1.36953,1.32399,1.15158,1.01756,1.00929,1.07899,1.35332,1.75664,2.16461,2.36947,2.32342,2.34063,2.64788,2.93992,2.85782,2.81081,3.2176,3.0823,2.73198,2.74387,2.6696,2.54463,2.20383,1.81843,1.47284,1.02217,0.939323,1.13255,1.34127,1.54561,1.6855,1.66058,1.67839,1.57002,1.71477,1.57928,1.37312,2.07057,2.00331,1.69313,2.25082,2.20767,2.07122,2.19514,2.42668,2.60846,2.62354,2.72454,2.66633,2.49848,2.37422,2.35749,2.37315,2.27588,2.13024,1.70291,1.43493,1.43303,1.44617,1.35815,1.2454,1.23402,1.22466,1.22548,1.20903,1.18993,1.17842,1.15995,0.983763,1.0469,0.933169,0.919059,0.988013,1.29264,1.62647,1.79182,2.06475,2.4035,3.42269,3.15863,1.9152,1.94636,2.50168,2.64193,2.09506,1.62704,1.50936,1.30088,1.18967,1.15418,1.10852,1.14128,1.3204,1.66073,2.05658,1.85217,1.26248,1.12831,1.40633
3,0,242,3.36555,3.056,1.92578,2.593,4.18552,3.24814,2.65825,3.80405,2.87164,2.51828,2.70133,1.46833,1.04757,1.22499,0.987317,1.03639,1.70901,1.79883,1.43773,1.03714,0.97884,1.02512,1.12734,1.09254,1.05991,1.06129,1.01781,0.968463,1.23617,2.29671,2.83712,3.4799,4.00821,3.73802,3.12403,2.74712,3.11202,4.11374,3.99645,3.94776,4.50077,4.08681,3.00337,2.17854,1.89385,1.74579,1.46642,1.08498,0.718506,0.798809,0.682506,0.845114,1.53676,1.81106,1.85627,0.968528,1.48212,1.81981,2.44937,3.16913,2.81224,1.77516,1.37996,1.58027,1.93566,2.16411,2.13585,2.17606,2.43481,2.09376,1.50048,1.41725,1.44224,1.35617,1.16141,1.10326,1.09807,1.14289,1.16731,1.1921,1.26806,1.38332,1.60204,1.58637,1.24008,1.43502,1.73845,2.25709,3.02141,2.92402,2.83011,3.34929,3.59345,2.47266,1.75369,2.70227,3.31581,2.90229,2.36847,2.03238,1.92537,1.67456,1.0772,0.631898,1.24804,1.77656,2.33688,2.32281,1.82794,3.04849,4.37583,2.04244,1.22385,1.44718,2.69032,3.47555,2.43334,1.77568,1.29562,1.28417,1.76559,2.06879,2.04134,1.92595,1.80996,1.84847,1.90558,1.64759,1.5745,1.63457,1.56671,1.31715,1.03702,1.28449,1.44297,2.08747,2.52227,2.56514,3.04293,4.00716,4.57982,3.18905,1.42212,1.95129,2.75007,3.20229,2.883,2.22025,1.80844,1.5726,1.08704,0.66063,1.20478,1.88269,2.28012,2.28533,3.13556,3.81951,3.5552,1.25591,0.829114,1.55727,2.60546,2.88994,2.53037,1.95002,1.58365,1.48808,1.64804,1.77876,1.78947,1.7865,1.89677,1.74935,1.42285,1.28342,1.26014,1.20308,1.08328,1.00035
3,1,243,3.08837,3.30606,3.20314,2.98526,2.70225,2.28758,1.62313,0.988644,0.880616,1.30767,1.90098,2.47905,3.14544,3.05875,2.38113,3.40029,2.25705,1.61197,2.28129,2.13471,2.03135,1.8518,1.67217,1.64011,1.78026,1.80277,1.62317,1.51099,1.45479,1.49023,1.55456,1.52191,1.52547,1.36179,1.43067,1.47563,1.46021,1.45517,1.45295,1.31483,1.11361,1.18542,1.46239,1.78063,1.96333,2.28579,2.683,2.96153,3.02468,3.21709,3.09016,2.95136,3.44073,3.9077,3.78174,3.06075,2.49177,1.90827,1.33797,0.881724,1.18924,1.69788,2.05764,2.91244,2.93839,2.39461,4.16008,1.20348,2.20405,2.32089,2.08142,2.162,1.91337,1.69191,1.74553,1.87968,1.85658,1.68617,1.50716,1.41157,1.50571,1.55589,1.56166,1.50746,1.38784,1.67851,1.55597,1.58685,1.68585,1.55517,1.26212,1.03314,1.23464,1.56015,1.69962,2.15963,2.64788,2.91176,2.89185,2.85315,2.94759,2.73121,2.70516,3.29303,3.83517,3.81351,3.47322,3.10886,2.63372,2.064,1.38942,0.888984,0.860756,1.12852,1.56485,2.23709,3.05992,2.12968,2.51358,2.59478,1.55487,1.85397,1.83549,2.16468,2.07607,1.96218,1.89896,1.80913,1.84527,1.8747,1.87429,1.71237,1.60134,1.61467,1.59545,1.59211,1.60898,1.59359,1.47004,1.46708,1.49546,1.55582,1.5052,1.36701,1.26555,1.19004,1.34378,1.58052,1.70576,1.85698,2.17281,2.53323,2.78398,2.66444,2.66219,3.07211,3.29184,3.03576,3.03575,3.50342,3.72117,3.01325,2.74669,2.41814,1.82603,1.17371,0.830211,0.994162,1.36415,1.74415,2.78867,1.68979,1.87082,2.76548,1.25578,2.1021,1.89411,2.16994,2.05515,2.05677
3,1,244,3.28171,2.12655,1.18908,1.28702,2.36266,3.41887,4.1797,3.11089,4.47942,3.54234,2.47388,2.32866,1.93124,1.652,1.5198,1.36355,1.43193,1.5271,1.40668,1.29036,1.36313,1.80573,2.4816,2.75604,2.61966,2.38624,1.73715,1.49896,1.46204,1.38884,1.46057,2.23993,3.26864,3.66569,3.73417,3.15531,3.00264,2.9757,3.36832,4.22114,4.14632,3.53925,3.17983,2.35177,1.42998,1.20722,2.06014,3.07452,3.99018,4.03559,3.29044,4.49652,3.63453,2.24668,1.29341,1.23231,1.21319,1.35122,1.69322,1.61506,1.42056,1.36855,1.7231,2.0991,2.40163,2.54184,2.50451,2.12653,1.64697,1.53775,1.43922,1.24012,1.1899,1.50272,2.25987,2.99589,3.57731,3.88384,3.36611,2.85718,3.03553,3.62112,4.13793,4.44116,4.06295,3.77177,3.06413,2.00571,1.19207,1.29108,2.19118,3.26778,3.65716,2.60303,3.55339,3.77745,2.48924,3.19248,2.71619,2.03685,2.02603,2.10928,1.85624,1.95158,2.02437,1.99981,1.83878,1.63016,1.64085,1.61184,1.75187,1.91663,1.80972,1.78815,1.27206,1.09862,1.04444,1.07953,1.03546,1.10561,1.21726,1.54355,1.85971,1.98481,2.12002,2.05801,1.92341,1.73523,1.40879,1.2697,1.10236,1.08667,1.07761,1.35286,1.85309,2.25786,2.52877,2.70466,2.67615,2.4205,2.19101,2.1216,2.03589,1.88567,1.89128,2.2977,2.34828,2.17327,2.16606,2.16124,2.06087,1.85746,1.65454,1.53436,1.37285,1.16583,1.07028,1.14945,1.25839,1.35899,1.37444,1.28438,1.15684,1.10391,1.06765,1.10628,1.17838,1.06672,1.06006,1.20193,1.40421,1.42432,1.75183,2.07676,1.56261,2.3821,2.39782,2.55503,2.50352,2.16068
3,1,247,1.31706,1.38546,1.31645,1.18415,1.1303,1.12377,1.14819,1.15577,1.16036,1.15063,1.16096,1.46726,2.13051,3.03825,3.77108,4.25191,4.98282,5.21681,4.03635,3.05309,4.2553,6.64328,6.24348,3.55524,3.25487,2.91846,2.60421,2.12657,1.49046,0.82168,1.01378,1.71042,2.31497,2.75824,2.78104,2.6223,2.668,3.15744,3.29982,2.35615,2.63647,2.39463,2.86917,2.89557,2.16206,2.06098,2.77746,3.21539,3.08308,2.53818,2.47358,2.46092,2.12788,1.91671,1.72207,1.54361,1.41663,1.45317,1.52147,1.49519,1.28776,1.39259,2.18916,2.82273,3.26314,4.08497,5.2527,5.4633,4.53758,2.67786,3.04545,4.49373,5.65909,5.0993,2.99187,2.81715,2.59824,1.99712,1.43581,0.810377,0.933056,1.79254,2.57744,3.15555,3.54558,3.23575,2.22374,2.72358,2.37685,3.40265,2.30902,2.29918,3.02048,2.77608,2.2311,2.6071,3.19099,3.35103,3.28938,2.69007,2.36789,2.07206,1.87726,1.65261,1.34344,1.23503,1.28958,1.25317,1.2052,1.20583,1.21232,1.39357,1.98429,2.64575,3.40924,4.92196,6.29015,6.05295,2.95478,1.98016,3.85928,6.6164,6.55915,3.52859,2.8415,2.86787,2.37721,1.9623,1.48735,1.00421,1.0175,1.85397,2.69516,2.97057,3.29281,2.84419,4.16896,3.56299,2.36871,3.4712,2.87919,2.13473,3.26314,2.90585,2.45946,2.85548,2.90113,3.27719,3.0294,2.65264,2.28793,2.15698,2.10137,1.86006,1.63151,1.56297,1.48264,1.40906,1.2659,1.38049,1.98767,2.39436,2.51188,2.83814,4.18491,6.29811,5.78168,3.52398,2.5326,3.03153,4.79144,5.97596,4.62063,2.73371,2.66975,2.31369,1.84384,1.17279,0.858722,1.27633
3,0,248,3.20231,1.7567,1.46464,1.4231,1.24153,1.26398,1.47081,1.60351,1.61066,1.96375,2.03991,1.88101,1.70367,1.34503,1.10828,1.18953,1.13373,1.02864,0.996809,1.00367,1.00062,1.00289,1.00656,1.00123,1.01971,1.03169,1.05411,1.05194,1.04948,1.05665,1.09252,1.19869,1.30231,1.41071,1.32434,1.28381,1.31532,1.35545,1.31161,1.18823,1.24314,1.41454,1.52048,1.77731,2.11723,2.37138,2.38543,2.17463,1.81895,1.59908,1.53388,1.35768,1.14657,1.08914,1.14659,1.13945,1.09131,1.01956,0.956106,0.96073,1.06801,1.28033,1.56438,1.76475,1.85539,1.71011,1.44464,1.30094,1.3975,1.50008,1.73113,1.50688,1.09963,1.02823,1.23815,1.45216,1.73993,1.96766,2.04737,1.5613,1.33934,1.1558,1.05737,1.06055,1.12532,1.12628,1.1033,1.06865,1.12139,1.15471,1.12069,1.04998,1.00626,1.0055,1.03187,1.06341,1.05747,1.05479,1.0907,1.1212,1.10118,1.08344,1.07892,1.08693,1.10869,1.09313,1.17775,1.3783,1.77807,1.96671,2.07782,2.25677,2.28968,2.14767,2.13546,2.22696,2.27874,2.07887,1.82329,1.59104,1.35119,1.21268,1.1422,1.17535,1.27952,1.35701,1.20789,1.05902,1.16145,1.37053,1.51904,1.39443,1.09159,1.03633,1.20603,1.3769,2.37064,1.45707,1.08954,0.982732,1.35887,1.73148,2.05683,1.98993,1.7188,1.5287,1.2523,1.08956,1.1489,1.16853,1.08159,1.01835,0.99462,1.01796,1.03199,1.02527,1.0174,1.0393,1.07827,1.02783,0.988823,1.02206,1.03311,1.05295,1.10964,1.18551,1.2865,1.37474,1.32291,1.24298,1.13988,1.18365,1.37127,1.54822,1.50234,1.41225,1.55761,1.7452,1.94322,2.22248
3,1,249,1.45443,1.77784,2.11931,2.3255,2.4329,2.55175,2.75781,2.76634,2.75747,2.82915,2.79927,2.90941,3.13355,3.40122,2.8774,3.37545,3.32704,3.51809,3.2375,2.78814,2.23791,1.72182,1.32185,0.974635,1.21286,1.92839,2.04394,2.23335,3.11893,2.84441,2.19338,2.17652,2.59907,3.00766,3.26131,2.93605,2.3711,1.94165,1.52084,1.253,1.1988,1.21313,1.16297,1.16416,1.20366,1.36233,1.44802,1.65242,1.52416,1.42504,1.29911,1.26499,1.33031,1.26777,1.39066,1.37043,1.3731,1.54419,1.53988,1.36964,1.1969,1.26523,1.60353,2.28969,2.95085,3.38368,3.2116,2.7222,2.03805,1.72152,2.18637,2.75975,3.32359,3.25725,3.26966,3.20678,2.79849,2.44053,2.01838,1.60757,1.2388,1.19342,1.64763,2.53066,3.26663,3.74614,4.9163,4.29374,2.45801,1.59552,2.03261,2.4408,2.26173,1.55202,1.31101,1.28803,1.18574,1.15128,1.11911,1.10798,1.0615,1.0504,1.10001,1.30522,1.45711,1.46704,1.41363,1.5839,1.70389,1.6073,1.56945,1.61006,1.54643,1.42614,1.18279,1.3025,1.47184,1.64347,2.20563,2.96907,3.51825,2.98525,2.2746,1.63061,1.84975,2.44157,2.76619,3.19627,3.43354,3.38828,3.4375,2.93875,2.52878,2.25245,1.93583,1.59436,1.18233,1.28958,1.82719,2.70642,3.68349,3.85907,4.71309,4.71454,2.04367,1.30751,2.2732,3.12875,3.14993,2.45472,1.73035,1.58808,1.53256,1.31036,1.15156,1.14339,1.08214,1.12648,1.13496,1.08301,1.17202,1.23721,1.44905,1.62255,1.70566,1.56879,1.51874,1.49803,1.37162,1.38226,1.40845,1.26149,1.28009,1.52347,1.77366,1.94471,2.23716,2.82266,2.9409,2.72046
3,0,250,1.1984,1.10755,1.04357,1.04009,1.14614,1.31826,1.43433,1.45244,1.51622,1.74406,2.01155,2.0966,1.98526,1.78491,1.82735,1.80695,1.69708,1.59166,1.44673,1.36226,1.23982,1.12969,1.12144,1.09226,1.04746,1.04797,1.04119,1.04228,1.04171,1.09508,1.2357,1.14984,1.12703,1.03575,1.12058,0.996271,1.06052,1.19865,1.19899,1.16817,1.22137,1.27827,1.27134,1.2878,1.35218,1.36948,1.33527,1.3054,1.34151,1.43333,1.39538,1.3572,1.31244,1.31712,1.28019,1.21966,1.16684,1.14619,1.16259,1.169,1.18696,1.22397,1.27096,1.263,1.26092,1.12499,1.09205,1.09035,1.15288,1.27035,1.59401,1.74078,1.85628,1.95968,2.13187,2.14551,1.8738,1.81944,1.81821,1.77884,1.66733,1.54665,1.40079,1.23629,1.1034,1.12409,1.02033,1.0336,1.11749,1.22209,1.11307,1.55811,1.75134,1.03935,1.2024,1.26866,1.10987,1.25184,1.47418,1.45409,1.42022,1.32162,1.30337,1.32645,1.39457,1.45726,1.44458,1.47269,1.5107,1.49894,1.45416,1.38072,1.31749,1.20642,1.14579,1.1126,1.06154,1.04979,1.06535,1.08026,1.09795,1.16639,1.28749,1.17767,1.11601,1.09358,1.08204,1.0929,1.2605,1.62057,2.01514,2.11014,2.05965,2.0928,1.93967,1.76234,1.74529,1.96971,1.94325,1.75624,1.66423,1.61761,1.49227,1.30383,1.10815,1.003,1.07788,1.1685,1.30097,1.25027,1.12071,1.59368,1.20367,1.27317,1.26582,1.23199,1.27387,1.41987,1.48392,1.4015,1.34111,1.33873,1.35296,1.39424,1.43063,1.42115,1.44635,1.52842,1.51254,1.39919,1.29716,1.23875,1.17901,1.13986,1.11157,1.0759,1.06884,1.07177,1.12099,1.10846
3,0,251,1.0192,1.04066,1.05664,1.0353,1.02312,1.07911,1.09717,1.19858,1.12789,1.01758,0.995961,1.06856,1.14331,1.1551,1.12043,1.07723,1.10474,1.18747,1.14666,1.02038,1.05245,1.10294,1.12072,1.11434,1.19267,1.26095,1.24191,1.20298,1.13408,1.08866,1.0621,1.0611,1.06757,1.11007,1.24701,1.31834,1.38323,1.67063,1.29663,1.41906,1.78449,1.29492,1.0154,1.19096,1.32077,1.25704,1.08875,1.08452,1.14715,1.21972,1.26616,1.29357,1.28715,1.26976,1.22581,1.20919,1.17403,1.13218,1.08865,1.04745,1.02188,1.0218,1.05914,1.14764,1.21583,1.23587,1.19041,1.12529,1.09015,1.07357,1.06692,1.18068,1.23887,1.22315,1.10296,1.0349,1.17808,1.32377,1.19852,1.05799,1.00571,1.02933,1.08075,1.01263,1.037,1.14225,1.1837,1.17657,1.16518,1.18022,1.21441,1.23598,1.26256,1.28648,1.25692,1.16232,1.07152,1.03905,1.10176,1.22162,1.16372,1.15234,1.40803,1.38116,1.48211,1.84246,1.5054,0.995487,1.11429,1.2979,1.27473,1.10256,1.02419,1.06451,1.14991,1.22357,1.27544,1.30053,1.28587,1.22081,1.18618,1.17146,1.15189,1.15421,1.16479,1.14683,1.13299,1.15657,1.2109,1.21817,1.16231,1.16937,1.15233,1.14174,1.13,1.02883,0.989798,1.03828,1.09591,1.15427,1.18707,1.14912,1.08392,1.08259,1.10529,1.12186,1.11281,1.09569,1.08807,1.10605,1.15054,1.19866,1.2092,1.26297,1.28891,1.26315,1.16885,1.06617,1.05343,1.20044,1.2232,1.31954,1.74924,1.27632,1.24405,1.75551,1.52349,1.10747,0.990358,1.0303,1.01788,0.97855,0.992153,1.04589,1.16891,1.27838,1.35328,1.34895,1.27074,1.17868
3,1,252,2.16303,1.71939,1.18561,1.06351,1.18974,1.49652,1.78324,2.03488,2.24115,2.49611,2.81511,2.96371,2.24601,1.23924,0.995599,1.31273,1.71255,1.31144,1.94895,1.72726,2.79746,2.44453,2.27541,2.14242,1.54634,1.56291,1.72494,1.85333,2.06981,2.00507,1.72159,1.45566,1.47191,1.46255,1.32916,1.32543,1.3524,1.17893,1.13835,1.12569,1.07916,1.04319,1.02072,1.04986,1.23477,1.2902,1.26922,1.31823,1.42049,1.59912,2.07873,3.05919,3.60889,3.59438,3.44646,2.96808,3.61329,3.6702,3.10976,2.08555,1.47105,1.52015,1.54741,1.31958,1.07236,1.03568,1.12221,1.32593,1.44629,1.54897,1.6133,1.68833,1.75036,1.70841,1.56481,1.22001,1.07297,1.00379,1.20163,1.50683,1.53818,1.46397,1.96545,2.14685,2.43374,2.57099,2.66402,2.73167,2.68617,1.97003,1.31948,1.41004,1.80209,1.83786,1.59813,1.43053,1.47393,1.48194,1.59488,1.9154,1.5999,1.15452,1.07706,1.08453,1.06373,1.02926,1.0324,1.09626,1.15558,1.20335,1.18858,1.23814,1.17034,1.18593,1.40366,1.9813,2.45251,3.18668,3.64675,3.63248,3.37951,2.91575,2.97824,3.68864,3.7867,3.1094,2.7273,3.56953,3.87302,3.40002,2.72812,2.68469,2.60357,2.16333,1.64671,1.16404,0.77898,0.78588,1.10961,1.55465,2.00515,2.39845,2.20635,1.97025,1.91592,2.2518,2.61457,2.9958,3.51404,3.47109,3.2361,3.20887,3.45364,2.77638,2.27048,2.09711,2.28567,2.33671,2.28986,2.40436,2.45497,2.24669,1.60882,1.47268,1.47046,1.28674,1.1531,1.18729,1.12939,1.08066,1.09956,1.24317,1.43401,1.83286,1.98764,2.21362,3.03667,4.19302,5.03926,5.00254
3,1,253,1.26733,1.59841,1.70429,1.74152,1.46464,1.48405,1.7802,1.72014,1.55164,1.46586,1.45428,1.41712,1.32692,1.20212,1.09657,1.04,1.05044,1.07078,1.09158,1.1328,1.15823,1.072,1.0333,1.00463,1.12128,1.26387,1.59329,2.15493,2.85091,3.6208,4.27061,4.76386,3.88394,2.98667,2.38972,2.42067,2.57098,2.47467,2.03256,1.54001,1.31124,1.13645,0.994765,1.01362,1.21557,1.54317,2.04098,2.49887,2.64079,2.01028,1.22177,1.22874,1.40057,1.11364,1.23175,1.0703,1.21667,1.63398,1.91042,1.78785,1.57845,1.66727,1.5838,1.49101,1.44632,1.42668,1.37145,1.30201,1.20883,1.12631,1.09386,1.05907,1.06461,1.08246,1.13605,1.19554,1.22426,1.15311,1.20715,1.24679,1.40589,1.58961,1.95093,2.3751,2.72637,2.86013,2.68132,2.71014,2.91575,2.86188,2.48665,2.39161,2.1784,1.97955,1.98625,2.21128,2.31865,2.17,2.01688,1.90393,1.67009,1.38065,1.18144,1.02017,0.901025,1.06434,1.4108,1.76914,2.25418,2.61316,2.62065,2.70574,2.23436,1.51237,1.79589,2.15295,2.41311,2.25168,2.00996,1.82489,1.77433,1.70851,1.757,1.82796,1.80516,1.64157,1.50577,1.431,1.36651,1.36236,1.26416,1.17118,1.12639,1.18749,1.21697,1.17275,1.10071,1.07209,1.18587,1.51622,1.51909,1.44396,1.63067,2.06108,2.21857,2.36358,2.7077,3.03658,3.05735,2.559,2.09773,2.15761,2.39983,2.57341,2.50305,2.66758,2.40689,1.98748,1.82958,1.55601,1.23936,0.966113,1.07625,1.56321,2.03968,2.66912,2.61638,3.45977,2.95986,2.04524,1.91928,2.16652,2.3309,2.48032,2.27822,1.99881,1.94108,1.90376,1.89913,1.8059
