Mouvement,Gender,Index,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc
5,0,190,0.984602,0.984601,0.984622,0.984494,0.984402,0.984388,0.984387,0.984363,0.984324,0.984298,0.984282,0.98432,0.984318,0.984364,0.984497,0.984551,0.984575,0.984581,0.984585,0.984613,0.984608,0.984582,0.984576,0.984561,0.984593,0.984555,0.984561,0.984501,0.984539,0.984534,0.98457,0.984545,0.984538,0.984525,0.984518,0.984508,0.984486,0.984473,0.984457,0.984416,0.984404,0.984388,0.984381,0.984381,0.984375,0.984375,0.984395,0.984391,0.984406,0.98435,0.984334,0.98434,0.984327,0.984291,0.98426,0.984242,0.984151,0.98409,0.984055,0.984025,0.984011,0.983997,0.984005,0.983995,0.983953,0.983931,0.983893,0.983846,0.983816,0.983809,0.983802,0.983796,0.983754,0.983759,0.983764,0.983786,0.983763,0.983752,0.983888,0.983769,0.983844,0.983823,0.983736,0.983717,0.983768,0.983832,0.983832,0.983935,0.983979,0.983902,0.98389,0.983896,0.983911,0.983904,0.983856,0.983821,0.983818,0.98381,0.983797,0.983829,0.983823,0.983824,0.98382,0.983827,0.983817,0.983798,0.983771,0.98377,0.983786,0.983829,0.98384,0.983836,0.98385,0.983875,0.983881,0.983904,0.983933,0.98392,0.983913,0.983924,0.983914,0.98391,0.983918,0.983925,0.984,0.984021,0.984022,0.98406,0.984062,0.984051,0.984061,0.984037,0.984036,0.984023,0.984045,0.984083,0.984075,0.984216,0.98478,0.985805,0.988561,0.990859,0.985883,0.987079,0.992661,0.996634,0.994558,0.992229,0.989975,0.988065,0.985319,0.98318,0.98726,0.992706,0.993856,0.994035,0.993272,0.993192,0.992117,0.988732,0.985688,0.988695,0.997013,1.00106,1.00166,1.00118,0.994542,0.98718,0.983331,0.986121,0.993354,0.998475,1.00009,0.989676,0.984653,0.986252,0.992346,0.996405,0.995036,0.989024
5,0,191,0.967632,0.966987,0.96577,0.965838,0.965469,0.964524,0.965395,0.970605,0.969236,0.96874,0.969709,0.971795,0.972094,0.971434,0.971101,0.971099,0.970665,0.969184,0.969279,0.969904,0.971924,0.974819,0.977569,0.977203,0.975775,0.975531,0.97616,0.978694,0.978819,0.976437,0.975325,0.975419,0.975224,0.973401,0.973321,0.973908,0.973901,0.974495,0.974672,0.974415,0.974175,0.973586,0.973443,0.973286,0.972821,0.973183,0.974062,0.973762,0.973943,0.974904,0.975068,0.974686,0.974438,0.97396,0.973846,0.973035,0.97343,0.973662,0.974031,0.974142,0.974555,0.975177,0.975334,0.974288,0.973168,0.972779,0.972777,0.971945,0.971788,0.971569,0.971466,0.971611,0.971984,0.97303,0.972438,0.973404,0.971262,0.970433,0.970441,0.970554,0.970346,0.970136,0.970045,0.969982,0.970178,0.970587,0.971231,0.97049,0.970443,0.970368,0.970288,0.970244,0.969972,0.969458,0.968903,0.968397,0.967785,0.967537,0.96833,0.968634,0.968437,0.96873,0.968934,0.969133,0.968932,0.96948,0.969562,0.970402,0.976866,0.9791,0.982595,0.991407,0.969535,0.96893,0.971165,0.974434,0.972437,0.970573,0.969935,0.969032,0.971415,0.975679,0.977857,0.978541,0.977279,0.9747,0.972825,0.971895,0.971015,0.970303,0.96994,0.969978,0.970031,0.970142,0.970478,0.970939,0.970943,0.970277,0.969911,0.969433,0.969389,0.969325,0.969499,0.969694,0.971295,0.972169,0.973747,0.973737,0.973487,0.973409,0.974476,0.975832,0.974048,0.973061,0.972634,0.972077,0.972082,0.971854,0.97201,0.971973,0.972226,0.972346,0.972491,0.972523,0.972502,0.972806,0.972457,0.972298,0.972055,0.97174,0.971571,0.971472,0.97144,0.971511,0.971364,0.971558,0.971634,0.971362,0.971199,0.971117
5,1,192,0.994167,0.994748,0.995163,0.996883,0.995343,0.988936,0.996115,1.00021,1.00445,1.00846,1.01129,0.998384,0.993501,0.992576,0.995577,0.999301,0.995132,0.992191,0.992344,0.992344,0.992592,0.990804,0.988598,0.988775,0.988092,0.988067,0.988919,0.99047,0.992265,0.992361,0.993355,0.995564,0.996582,0.997663,0.997056,0.996631,0.995797,0.994818,0.993634,0.993297,0.995088,1.00139,1.01156,1.01712,1.0176,1.0167,1.01101,1.00292,0.995337,0.989316,0.986989,0.987764,0.99068,0.992234,0.991925,0.989879,0.98746,0.987145,0.986901,0.986697,0.986237,0.986446,0.987158,0.987542,0.988039,0.987035,0.988117,0.98674,0.987592,0.988607,0.987469,0.987259,0.987422,0.988011,0.986598,0.98922,0.992991,0.994647,0.997718,0.994097,0.989386,0.989055,0.989354,0.99123,0.993573,0.991459,0.989024,0.989511,0.990771,0.99028,0.988995,0.990912,0.992387,0.994009,0.992397,0.992536,0.992524,1.00897,0.994142,1.00863,1.01773,0.996497,0.991728,0.997898,1.00154,0.993639,0.988357,0.98846,0.988486,0.989616,0.991643,0.990219,0.989145,0.988918,0.98931,0.991067,0.99279,0.994242,0.990141,0.988573,0.988736,0.990257,0.990491,0.989431,0.991386,0.991036,0.989121,0.988698,0.988815,0.988511,0.98891,0.988837,0.988824,0.989297,0.98958,0.98931,0.988972,0.989421,0.989302,0.988932,0.989496,0.989856,0.992443,0.994556,0.988958,0.988687,0.989222,0.989659,0.990024,0.98866,0.988506,0.988163,0.988167,0.98891,0.992353,0.993828,0.990826,0.989565,0.989246,0.989018,0.988906,0.988971,0.989179,0.990068,0.989725,0.989149,0.989342,0.988995,0.988756,0.98829,0.988635,0.988402,0.988558,0.988705,0.988329,0.988597,0.988657,0.989327,0.98978,0.989228
5,1,193,0.992693,0.992016,0.992466,0.992971,0.993499,0.993678,0.993247,0.992282,0.991983,0.99167,0.991698,0.991964,0.992375,0.992643,0.992533,0.992842,0.992827,0.993195,0.993439,0.993033,0.99282,0.99318,0.992854,0.99267,0.992388,0.992984,0.993125,0.992601,0.991767,0.991711,0.991976,0.991278,0.991368,0.991321,0.991459,0.990925,0.990666,0.990808,0.990881,0.990641,0.990568,0.990488,0.990331,0.990171,0.990012,0.990223,0.99022,0.989842,0.989671,0.989673,0.989756,0.989802,0.989514,0.989499,0.989742,0.989752,0.989628,0.989626,0.989518,0.989514,0.989326,0.989382,0.989569,0.98968,0.98992,0.989909,0.989906,0.989879,0.989927,0.990055,0.99016,0.990046,0.990067,0.990032,0.989796,0.989752,0.989917,0.990141,0.990561,0.990757,0.990825,0.9908,0.990688,0.990431,0.990381,0.990449,0.990349,0.9907,0.991143,0.991348,0.99154,0.991082,0.990729,0.991011,0.99095,0.990988,0.99065,0.990351,0.990308,0.990339,0.990286,0.990257,0.990188,0.990083,0.990107,0.990078,0.990005,0.989927,0.989852,0.989817,0.98995,0.989936,0.989845,0.989891,0.989897,0.989975,0.990125,0.990206,0.990309,0.989551,0.989464,0.989873,0.989631,0.989701,0.98963,0.989544,0.989412,0.98922,0.989067,0.989117,0.989299,0.989839,0.989801,0.98924,0.988974,0.988803,0.988961,0.98902,0.988895,0.988669,0.988628,0.988388,0.988411,0.988496,0.988641,0.988599,0.988511,0.988548,0.988839,0.988797,0.988567,0.988601,0.988635,0.988723,0.988917,0.98892,0.988966,0.988605,0.988727,0.98912,0.989013,0.988968,0.988906,0.989109,0.989222,0.989341,0.98954,0.989343,0.989191,0.989106,0.989133,0.989644,0.990259,0.990014,0.989648,0.98951,0.98932,0.989006,0.989038,0.989117
5,0,194,0.920514,0.920654,0.920455,0.920454,0.920379,0.920403,0.92069,0.920597,0.92038,0.920521,0.920473,0.920638,0.920699,0.920416,0.920353,0.920464,0.920921,0.921075,0.920525,0.920243,0.92022,0.920546,0.920672,0.92016,0.919844,0.919873,0.920047,0.919974,0.919547,0.919374,0.919374,0.919389,0.919461,0.919231,0.919016,0.918913,0.91889,0.918968,0.919001,0.918636,0.918292,0.91816,0.918136,0.918162,0.918133,0.917945,0.917783,0.917739,0.917918,0.917971,0.917663,0.917377,0.917388,0.917472,0.917521,0.917334,0.91723,0.917169,0.917279,0.917461,0.917418,0.917107,0.917043,0.9171,0.91741,0.917334,0.917144,0.917202,0.917182,0.917274,0.917466,0.917629,0.917107,0.917233,0.917641,0.91797,0.917791,0.917016,0.916697,0.916705,0.91695,0.917122,0.916909,0.916866,0.91685,0.917203,0.917356,0.917249,0.91679,0.916827,0.916965,0.917183,0.917257,0.917114,0.91729,0.917486,0.917512,0.917596,0.91764,0.917831,0.918143,0.918361,0.918659,0.918924,0.918907,0.918773,0.918734,0.918924,0.919119,0.919381,0.919902,0.921019,0.920943,0.920316,0.919986,0.919788,0.919852,0.920206,0.920426,0.92017,0.919988,0.919902,0.919996,0.9204,0.9207,0.920714,0.920588,0.920509,0.920518,0.92054,0.920694,0.921027,0.921309,0.921237,0.921145,0.921168,0.921289,0.921559,0.921932,0.921956,0.921831,0.921915,0.921863,0.921902,0.922084,0.922331,0.922567,0.922532,0.922449,0.922466,0.922362,0.922359,0.92255,0.922739,0.922723,0.922743,0.922779,0.922875,0.922859,0.922884,0.922824,0.92279,0.922833,0.922724,0.922846,0.923175,0.923173,0.922976,0.922905,0.92283,0.922516,0.922205,0.921991,0.921974,0.922077,0.922382,0.922271,0.922156,0.922099,0.92213
5,1,195,0.999152,0.998778,0.998265,0.998194,0.998095,0.997884,0.998062,0.998309,0.998262,0.998257,0.998185,0.99813,0.998128,0.998346,0.998739,0.998783,0.998696,0.99858,0.998269,0.998145,0.998753,0.999418,1.00009,1.00032,0.999667,0.99888,0.998624,0.998667,0.998462,0.999125,1.00066,1.00158,1.00158,1.00101,0.999519,0.997367,0.99633,0.996127,0.996668,0.99713,0.997147,0.997,0.997116,0.997388,0.996964,0.996436,0.996209,0.996082,0.996181,0.996384,0.996275,0.996476,0.997078,0.997427,0.997366,0.997278,0.996707,0.996419,0.996159,0.996121,0.996154,0.996131,0.99606,0.996013,0.995998,0.996344,0.996547,0.996237,0.996279,0.996509,0.996502,0.996357,0.99614,0.996074,0.995962,0.995869,0.996165,0.996337,0.996249,0.996056,0.996099,0.99639,0.996301,0.996231,0.997312,0.998957,0.999904,0.999345,0.997871,0.997078,0.996517,0.996611,0.996767,0.996755,0.996782,0.996578,0.996284,0.996351,0.996556,0.996562,0.996619,0.996692,0.996812,0.996924,0.996906,0.996867,0.996558,0.996632,0.996792,0.996853,0.996693,0.996651,0.996691,0.996649,0.996838,0.997464,0.997467,0.997359,0.997296,0.99752,0.997889,0.997947,0.997762,0.997742,0.998133,0.998647,0.999068,0.999261,0.999249,0.9989,0.998516,0.998649,0.999353,1.00075,1.0007,0.999948,0.999724,0.999761,0.999959,1.00059,1.00135,1.0015,1.00165,1.00223,1.00261,1.00299,1.00409,1.00596,1.00938,1.01062,1.00962,1.0125,1.01391,1.01244,1.00908,1.00846,1.00923,1.01046,1.01049,1.01093,1.01249,1.01552,1.0175,1.01706,1.01296,1.0108,1.01138,1.01515,1.01982,1.02532,1.02989,1.03382,1.03537,1.03629,1.03416,1.03214,1.03083,1.0252,1.02216,1.02204
5,1,196,0.973215,0.971693,0.971412,0.971146,0.970783,0.97094,0.971044,0.971575,0.971144,0.971491,0.971718,0.972717,0.97405,0.973998,0.973839,0.974744,0.976129,0.976666,0.976163,0.981528,0.985779,0.98285,0.97327,0.973275,0.980357,0.985035,0.991975,0.997635,0.997947,0.993281,0.993675,0.99787,0.994254,0.988322,0.981486,0.977385,0.975765,0.976093,0.977143,0.977583,0.976719,0.975639,0.975413,0.974651,0.974828,0.975632,0.975555,0.974906,0.976285,0.977609,0.976791,0.975383,0.976192,0.978378,0.978356,0.976381,0.989852,0.982607,0.975311,0.974549,0.97197,0.972409,0.974767,0.976491,0.979301,0.979798,0.981548,0.985547,0.991726,0.994625,0.994763,0.994539,0.993726,0.992738,0.989596,0.987763,0.98816,0.989464,0.992325,1.0024,1.00056,0.992565,0.981335,1.0112,1.06173,0.995987,0.980975,0.979817,0.987227,0.97996,0.985591,0.986496,0.984284,0.980721,0.979328,0.97839,0.97828,0.979607,0.979166,0.978746,0.979476,0.98097,0.981157,0.982235,0.984723,0.984713,0.983781,0.982376,0.980942,0.980317,0.98128,0.98155,0.981459,0.995359,0.995357,0.992124,0.989367,0.984264,0.982221,0.97961,0.978098,0.97729,0.976922,0.97651,0.976751,0.977393,0.97733,0.977296,0.977512,0.977695,0.978162,0.977205,0.975829,0.976262,0.978515,0.978438,0.976924,0.977643,0.982498,0.989089,0.991921,0.991959,0.9891,0.980908,0.983954,0.98527,0.990912,0.999093,0.999539,0.994023,0.997232,0.994638,0.99956,0.998709,0.985664,0.982248,0.982516,0.98389,0.982431,0.986035,0.984112,0.982324,0.983775,0.985887,0.984066,0.982611,0.9831,0.98226,0.983302,0.983764,0.982793,0.982809,0.981826,0.982549,0.98249,0.981057,0.9814,0.982108,0.98507,0.987028
5,1,197,0.945636,0.945747,0.94594,0.946355,0.946121,0.945973,0.945975,0.945912,0.946048,0.946056,0.946053,0.946255,0.946373,0.946136,0.946033,0.946024,0.946296,0.946168,0.946128,0.946149,0.946186,0.94614,0.946175,0.946105,0.94607,0.946018,0.945993,0.94605,0.94592,0.946174,0.946141,0.94602,0.945909,0.945876,0.945927,0.945946,0.945961,0.945942,0.945922,0.945891,0.94603,0.945933,0.945939,0.945709,0.945769,0.945678,0.94579,0.945782,0.945806,0.945682,0.945435,0.945343,0.945109,0.945027,0.945057,0.945083,0.945108,0.945179,0.945244,0.945096,0.945034,0.9451,0.944943,0.944824,0.944932,0.944959,0.944752,0.944664,0.944748,0.944691,0.944616,0.944393,0.944558,0.944296,0.944266,0.944147,0.943937,0.943983,0.943941,0.943723,0.943762,0.943732,0.943633,0.943662,0.943555,0.943515,0.943604,0.94367,0.94361,0.943535,0.943467,0.943425,0.943565,0.943417,0.943273,0.943397,0.943324,0.943229,0.943296,0.943271,0.943065,0.943148,0.943153,0.943195,0.943217,0.943087,0.943019,0.942992,0.943109,0.943178,0.943017,0.942886,0.942801,0.942779,0.942684,0.943057,0.942936,0.94275,0.942707,0.942832,0.942886,0.942837,0.942707,0.94258,0.942741,0.942921,0.942956,0.942639,0.942533,0.942582,0.942739,0.942778,0.942814,0.942633,0.942598,0.942523,0.942579,0.942807,0.942866,0.942645,0.942468,0.942459,0.942489,0.942712,0.942774,0.94281,0.942632,0.942551,0.942475,0.942588,0.942843,0.942774,0.942702,0.942378,0.942474,0.942929,0.942866,0.942635,0.942589,0.942318,0.942507,0.942491,0.942525,0.942615,0.94238,0.942276,0.942234,0.942342,0.942315,0.942385,0.942485,0.942477,0.942123,0.942171,0.942163,0.94233,0.94247,0.942565,0.942134,0.942084
5,1,198,0.872299,0.869713,0.869395,0.867628,0.866926,0.86632,0.86536,0.864527,0.864257,0.864454,0.864758,0.865479,0.867031,0.866822,0.866049,0.862541,0.859221,0.857759,0.857389,0.857451,0.857613,0.856526,0.855574,0.85567,0.856105,0.85799,0.860041,0.86487,0.870497,0.875646,0.87712,0.878008,0.879084,0.882296,0.885292,0.891234,0.896921,0.901073,0.902728,0.902271,0.900966,0.899994,0.897922,0.896915,0.893265,0.888214,0.885634,0.888527,0.899127,0.915061,0.935616,0.934724,0.921215,0.919465,0.92596,0.920342,0.923379,0.928271,0.924076,0.911619,0.907498,0.908917,0.912225,0.927248,0.946708,0.964773,0.979451,0.981483,0.974528,0.973717,0.973909,0.97066,0.965835,0.942184,0.930133,0.929836,0.933172,0.931532,0.92903,0.928616,0.926854,0.931317,0.940541,0.946695,0.952686,0.950846,0.949602,0.951854,0.950185,0.943364,0.959484,0.97566,1.00065,0.980664,0.946578,0.948905,0.969595,0.99884,0.999034,0.97649,0.959371,0.94578,0.943024,0.935957,0.934423,0.937732,0.939058,0.934785,0.933895,0.937112,0.940387,0.946635,0.953691,0.963797,0.965877,0.970407,0.965165,0.953393,0.941968,0.93248,0.928227,0.930916,0.938084,0.950219,0.958849,0.960135,0.964644,0.96932,0.969494,0.963075,0.947965,0.946496,0.956666,0.960148,0.969794,0.991343,1.02328,1.04341,1.0305,1.01934,1.01406,1.01022,1.00716,1.00985,1.02019,1.04741,1.04456,1.04107,1.06702,1.07513,1.08153,1.05165,1.0465,1.02191,1.01463,0.981407,0.941503,0.933302,0.925732,0.913887,0.8848,0.870376,0.86428,0.856907,0.852406,0.851979,0.853544,0.850831,0.84971,0.850339,0.854184,0.856411,0.856946,0.858069,0.860426,0.8644,0.873678,0.887585,0.902302,0.916652
5,1,199,0.996554,0.996966,0.997619,0.998199,0.998831,0.999203,0.999138,0.99986,0.999048,0.999195,0.999017,0.999358,0.999198,0.999352,0.999428,0.999179,0.998738,0.997854,0.998194,0.998875,0.998992,0.998536,0.997579,0.997787,0.998897,0.999735,1.00004,0.999902,0.999293,0.998544,0.998366,0.998281,0.998187,0.998256,0.998118,0.997938,0.99791,0.998016,0.998019,0.997915,0.997914,0.998057,0.998086,0.998065,0.998157,0.998093,0.998208,0.998258,0.998301,0.99829,0.99837,0.998515,0.998682,0.998789,0.99902,0.999511,1.00048,1.00141,1.00188,1.00153,0.999743,0.99801,0.997084,0.997186,0.997167,0.997019,0.99693,0.996966,0.996995,0.997023,0.99718,0.997393,0.997344,0.997506,0.997494,0.997537,0.997208,0.997306,0.997696,0.998095,0.998093,0.998076,0.998302,0.998192,0.997967,0.99836,0.998514,0.998309,0.998214,0.998007,0.997865,0.998213,0.998454,0.998628,0.998709,0.998418,0.998095,0.997978,0.997849,0.997814,0.997824,0.997761,0.998106,0.999101,0.999804,1.00039,1.00007,0.999412,0.99899,0.998791,0.998647,0.998585,0.99829,0.997769,0.997253,0.99749,0.998625,1.00019,1.00083,1.00017,0.999314,0.998704,0.998032,0.997425,0.997138,0.996983,0.997178,0.9984,1.00027,1.00105,1.00079,1.00138,1.00211,0.999312,0.998567,0.997,0.995971,0.995615,0.995957,0.997108,0.997785,0.997461,0.99664,0.995976,0.996151,0.996323,0.99724,0.999104,0.999401,0.998582,0.99752,0.995664,0.995269,0.995634,0.995968,0.995672,0.995593,0.996625,0.997744,0.997935,0.999209,1.0012,1.00187,1.00077,0.998828,0.9948,0.998014,0.999879,1.0003,0.998558,0.997901,0.996417,0.996749,0.997185,1.00002,0.999656,0.998676,0.999106,0.99888,0.997473
5,0,200,0.982533,0.982575,0.982451,0.982573,0.982696,0.982968,0.983396,0.983649,0.983845,0.983924,0.984272,0.984782,0.984969,0.984599,0.983968,0.98366,0.98363,0.983573,0.983608,0.983773,0.984005,0.98411,0.984151,0.984221,0.984319,0.984395,0.984335,0.984388,0.984372,0.984297,0.984296,0.984281,0.98433,0.984337,0.984368,0.984389,0.984448,0.984866,0.985625,0.986035,0.985067,0.984518,0.984909,0.984908,0.985028,0.984856,0.984759,0.984902,0.985494,0.985807,0.98581,0.985535,0.984711,0.98427,0.985411,0.987015,0.986494,0.985406,0.984512,0.98437,0.984321,0.984382,0.984413,0.984424,0.984854,0.98575,0.987591,0.990683,0.992941,0.993067,0.991735,0.989068,0.98712,0.987018,0.987342,0.988165,0.988072,0.987125,0.986462,0.986458,0.987096,0.987941,0.988112,0.987663,0.987136,0.987079,0.986858,0.986718,0.986696,0.986847,0.98719,0.987117,0.986617,0.986649,0.986379,0.986258,0.986683,0.987694,0.988388,0.988711,0.988457,0.98791,0.98757,0.987394,0.98746,0.987634,0.98756,0.987112,0.986862,0.986776,0.986727,0.986657,0.986782,0.986713,0.986579,0.98653,0.986502,0.986545,0.98661,0.986582,0.986495,0.986486,0.986519,0.986489,0.98649,0.986546,0.986563,0.986574,0.986546,0.986522,0.986471,0.98645,0.986467,0.986477,0.98638,0.986288,0.986191,0.986098,0.986055,0.985983,0.985986,0.986006,0.985998,0.986027,0.986022,0.986105,0.986386,0.986876,0.987738,0.988962,0.990312,0.992354,0.993775,0.995332,0.995289,0.993838,0.992079,0.989424,0.986552,0.983748,0.981411,0.979818,0.978978,0.978664,0.978629,0.978696,0.978833,0.978836,0.978911,0.979204,0.979523,0.979732,0.97989,0.980109,0.980342,0.980812,0.981526,0.982384,0.98276,0.982411
5,1,201,0.993681,0.99329,0.992858,0.992702,0.992717,0.992725,0.993225,0.993858,0.993751,0.993549,0.993489,0.993496,0.993439,0.993438,0.993271,0.992961,0.992658,0.992743,0.992867,0.992923,0.992936,0.992863,0.99269,0.992868,0.992851,0.992992,0.9928,0.992727,0.992744,0.992623,0.992776,0.992767,0.99268,0.992648,0.992756,0.992697,0.99272,0.992829,0.992937,0.99314,0.992888,0.992887,0.992847,0.992877,0.993024,0.99316,0.993235,0.993352,0.993084,0.992838,0.992723,0.992772,0.993046,0.992932,0.992958,0.992966,0.992993,0.993177,0.993071,0.992936,0.992916,0.992899,0.992894,0.993057,0.99276,0.992771,0.992811,0.992923,0.992941,0.992985,0.992988,0.993012,0.993038,0.993082,0.993227,0.993365,0.993495,0.993362,0.993226,0.993123,0.992977,0.992977,0.992856,0.992634,0.993469,0.993947,0.993859,0.993309,0.992609,0.99236,0.992321,0.992308,0.992267,0.992242,0.992351,0.992381,0.992377,0.992234,0.992305,0.992289,0.992668,0.992454,0.992374,0.992267,0.99229,0.992487,0.992724,0.992843,0.992544,0.992372,0.992367,0.992462,0.99248,0.992352,0.99233,0.992479,0.992514,0.992409,0.99246,0.9923,0.992344,0.992316,0.992323,0.992323,0.99234,0.992295,0.992314,0.992353,0.992371,0.992421,0.99257,0.992577,0.992503,0.992555,0.992673,0.992704,0.992716,0.992842,0.992872,0.992904,0.99259,0.992519,0.992627,0.992905,0.992993,0.992979,0.992952,0.993123,0.993273,0.993329,0.993467,0.993649,0.993687,0.993462,0.993444,0.993367,0.993444,0.993598,0.993817,0.993801,0.993925,0.993786,0.993938,0.99424,0.994585,0.994846,0.99453,0.994225,0.995414,0.996728,0.997196,0.998025,0.998238,0.996124,0.995893,0.996295,0.995819,0.995307,0.994991,0.99545
5,0,202,0.993156,0.993159,0.993191,0.993165,0.993136,0.993138,0.993116,0.993074,0.993055,0.993141,0.993191,0.993158,0.993088,0.993062,0.993034,0.993041,0.993026,0.993021,0.993022,0.993031,0.993017,0.993035,0.993053,0.993033,0.993004,0.993039,0.993047,0.993027,0.993028,0.993012,0.992996,0.993023,0.99304,0.993064,0.993104,0.993144,0.993192,0.993212,0.993249,0.993294,0.993393,0.993439,0.993498,0.993544,0.993572,0.993472,0.993335,0.993449,0.993771,0.994337,0.994312,0.993959,0.993748,0.993407,0.993484,0.993647,0.993766,0.993824,0.99377,0.99376,0.993736,0.993675,0.993636,0.993624,0.993592,0.993576,0.993589,0.993623,0.993691,0.993684,0.993601,0.993589,0.993587,0.993596,0.99364,0.99359,0.993551,0.993538,0.993571,0.993558,0.993621,0.993732,0.993843,0.99381,0.993884,0.994279,0.994801,0.994809,0.994467,0.994027,0.993629,0.993489,0.993472,0.993476,0.993457,0.993481,0.993479,0.993438,0.993462,0.993517,0.993455,0.993418,0.993387,0.993423,0.99338,0.993382,0.993394,0.993522,0.993605,0.993562,0.993385,0.993197,0.993175,0.993068,0.993013,0.993021,0.993024,0.993025,0.993019,0.993025,0.992976,0.992943,0.993008,0.993054,0.993009,0.992903,0.992908,0.992932,0.992928,0.992909,0.99289,0.992889,0.992907,0.992902,0.99292,0.992893,0.992924,0.992931,0.992917,0.992917,0.992898,0.992911,0.992927,0.992924,0.992921,0.992929,0.992948,0.992895,0.992904,0.992949,0.992961,0.992916,0.99292,0.992924,0.992925,0.992948,0.992957,0.992956,0.992987,0.992971,0.992978,0.992962,0.992967,0.992949,0.992949,0.992968,0.992971,0.992977,0.993021,0.993022,0.993018,0.993042,0.993068,0.993059,0.993031,0.993029,0.993026,0.993039,0.993052,0.993023
5,0,203,0.861869,0.861675,0.861437,0.861617,0.86151,0.861589,0.861668,0.862185,0.862775,0.863204,0.862891,0.862059,0.861491,0.860819,0.860465,0.860232,0.86024,0.86047,0.860624,0.860803,0.861046,0.861168,0.861073,0.86115,0.861241,0.861591,0.862251,0.862983,0.863184,0.86343,0.863893,0.864242,0.8645,0.864176,0.863446,0.862946,0.862766,0.862579,0.861976,0.861392,0.861136,0.861208,0.861142,0.861053,0.861068,0.861178,0.861333,0.861602,0.861864,0.861759,0.861745,0.86159,0.86155,0.861527,0.861517,0.861509,0.861646,0.861803,0.861884,0.861754,0.861743,0.862014,0.862377,0.86255,0.862727,0.862709,0.862634,0.862644,0.862563,0.862656,0.862498,0.862194,0.861838,0.861589,0.86149,0.861292,0.861114,0.861048,0.861085,0.861043,0.861087,0.86111,0.861032,0.860928,0.861203,0.861734,0.862436,0.862603,0.862132,0.861835,0.861522,0.861359,0.861074,0.8608,0.86014,0.859755,0.859628,0.859635,0.859801,0.859921,0.859938,0.859805,0.85962,0.859441,0.859224,0.859151,0.859085,0.85911,0.859119,0.859104,0.859127,0.859101,0.859114,0.859211,0.859371,0.859474,0.859639,0.859714,0.85977,0.859876,0.859853,0.859871,0.85992,0.859945,0.86006,0.860094,0.860138,0.860154,0.860255,0.860306,0.860417,0.860463,0.860608,0.860755,0.86077,0.860879,0.860878,0.86097,0.861035,0.860973,0.860994,0.860971,0.860954,0.860974,0.861042,0.861087,0.861024,0.860938,0.860924,0.860884,0.860855,0.860881,0.86092,0.860904,0.861067,0.861261,0.861413,0.861278,0.860881,0.860443,0.860298,0.860329,0.860562,0.860332,0.860077,0.85979,0.859721,0.859571,0.859469,0.859334,0.859262,0.859281,0.859289,0.859274,0.859255,0.859261,0.859274,0.859354,0.859321,0.859358
